"nct_id","pmid","reference_type"
"NCT01148043
",29125901,"one-to-one"
"NCT00600860
",29122992,"one-to-one"
"NCT01545076
",29122523,"one-to-one"
"NCT02290808
",29121884,"one-to-one"
"NCT00977418
",29121545,"one-to-one"
"NCT01290601
",29121061,"one-to-one"
"NCT02066896
",29119483,"one-to-one"
"NCT02331251
",29119276,"one-to-one"
"NCT02585986
",29117309,"one-to-one"
"NCT02771080
",29116972,"one-to-one"
"NCT02807662
",29116416,"one-to-one"
"NCT01337271
",29115949,"one-to-one"
"NCT01039545
",29113968,"one-to-one"
"NCT01904994
",29112963,"one-to-one"
"NCT01768533
",29112721,"one-to-one"
"NCT02141607
",29112634,"one-to-one"
"NCT02770209
",29110690,"one-to-one"
"NCT02899637
",29110687,"one-to-one"
"NCT02925026
",29110675,"one-to-one"
"NCT01638962
",29107059,"one-to-one"
"NCT01032629
",29103664,"one-to-one"
"NCT02270554
",29103084,"one-to-one"
"NCT02322840
",29102689,"one-to-one"
"NCT02464150
",29102613,"one-to-one"
"NCT02698800
",29101797,"one-to-one"
"NCT03233568
",29101542,"one-to-one"
"NCT02994680
",29100550,"one-to-one"
"NCT01096654
",29099925,"one-to-one"
"NCT01363544
",29098467,"one-to-one"
"NCT02148653
",29098426,"one-to-one"
"NCT01132495
",29097450,"one-to-one"
"NCT00409448
",29097272,"one-to-one"
"NCT02215395
",29097225,"one-to-one"
"NCT02776449
",29096996,"one-to-one"
"NCT01389843
",29096790,"one-to-one"
"NCT01906866
",29096777,"one-to-one"
"NCT02089555
",29096697,"one-to-one"
"NCT02797067
",29096689,"one-to-one"
"NCT01778335
",29096678,"one-to-one"
"NCT01427595
",29095983,"one-to-one"
"NCT02210273
",29095516,"one-to-one"
"NCT02258425
",29095374,"one-to-one"
"NCT02968459
",29095305,"one-to-one"
"NCT01559129
",29093152,"one-to-one"
"NCT00693095
",29093005,"one-to-one"
"NCT03002090
",29092885,"one-to-one"
"NCT01110538
",29092845,"one-to-one"
"NCT02130557
",29091516,"one-to-one"
"NCT00400946
",29090520,"one-to-one"
"NCT01270867
",29089415,"one-to-one"
"NCT01174550
",29089344,"one-to-one"
"NCT00254488
",29088928,"one-to-one"
"NCT03223493
",29086529,"one-to-one"
"NCT01873365
",29086340,"one-to-one"
"NCT02402855
",29084796,"one-to-one"
"NCT01225562
",29084737,"one-to-one"
"NCT00091949
",29084736,"one-to-one"
"NCT01636570
",29084522,"one-to-one"
"NCT00759746
",29084318,"one-to-one"
"NCT02351609
",29084312,"one-to-one"
"NCT03013738
",29083222,"one-to-one"
"NCT03054883
",29083050,"one-to-one"
"NCT02510729
",29082824,"one-to-one"
"NCT01524783
",29081664,"one-to-one"
"NCT01717313
",29079379,"one-to-one"
"NCT00705965
",29078170,"one-to-one"
"NCT02221609
",29077963,"one-to-one"
"NCT02673307
",29077816,"one-to-one"
"NCT02938065
",29077812,"one-to-one"
"NCT02940795
",29077645,"one-to-one"
"NCT02369510
",29077615,"one-to-one"
"NCT02068690
",29076028,"one-to-one"
"NCT02305823
",29075885,"one-to-one"
"NCT02359604
",29075620,"one-to-one"
"NCT02669069
",29074518,"one-to-one"
"NCT02112331
",29072162,"one-to-one"
"NCT01672632
",29071793,"one-to-one"
"NCT02222350
",29071087,"one-to-one"
"NCT03155815
",29070641,"one-to-one"
"NCT02932241
",29070480,"one-to-one"
"NCT02087345
",29070010,"one-to-one"
"NCT02540460
",29069400,"one-to-one"
"NCT02412254
",29067347,"one-to-one"
"NCT02999685
",29066590,"one-to-one"
"NCT01598233
",29065923,"one-to-one"
"NCT02090673
",29065865,"one-to-one"
"NCT02043847
",29065747,"one-to-one"
"NCT01923610
",29065142,"one-to-one"
"NCT00677976
",29064927,"one-to-one"
"NCT00645749
",29064315,"one-to-one"
"NCT02786108
",29063494,"one-to-one"
"NCT02213380
",29061612,"one-to-one"
"NCT02959866
",29061603,"one-to-one"
"NCT03072615
",29059466,"one-to-one"
"NCT02823379
",29058603,"one-to-one"
"NCT01983111
",29056859,"one-to-one"
"NCT02228369
",29056570,"one-to-one"
"NCT01524783
",29055056,"one-to-one"
"NCT01922037
",29054589,"one-to-one"
"NCT02009371
",29053981,"one-to-one"
"NCT02980185
",29052073,"one-to-one"
"NCT00027274
",29051281,"one-to-one"
"NCT00979589
",29051218,"one-to-one"
"NCT02833935
",29051134,"one-to-one"
"NCT02184117
",29050557,"one-to-one"
"NCT02903329
",29050498,"one-to-one"
"NCT01798017
",29049861,"one-to-one"
"NCT02611245
",29049798,"one-to-one"
"NCT02099305
",29048969,"one-to-one"
"NCT00830622
",29048966,"one-to-one"
"NCT02971709
",29048958,"one-to-one"
"NCT01179243
",29047411,"one-to-one"
"NCT02236962
",29046921,"one-to-one"
"NCT02389829
",29046364,"one-to-one"
"NCT02683707
",29046319,"one-to-one"
"NCT00015548
",29045769,"one-to-one"
"NCT01506609
",29045554,"one-to-one"
"NCT01973660
",29045543,"one-to-one"
"NCT00704730
",29045520,"one-to-one"
"NCT01777269
",29044968,"one-to-one"
"NCT01426425
",29044787,"one-to-one"
"NCT02651519
",29043600,"one-to-one"
"NCT02184117
",29042397,"one-to-one"
"NCT03092713
",29041954,"one-to-one"
"NCT01571362
",29041942,"one-to-one"
"NCT01816321
",29040589,"one-to-one"
"NCT03251859
",29040445,"one-to-one"
"NCT01637220
",29040433,"one-to-one"
"NCT02832726
",29038891,"one-to-one"
"NCT01865617
",29038338,"one-to-one"
"NCT01717638
",29038320,"one-to-one"
"NCT02022657
",29038282,"one-to-one"
"NCT01698489
",29038168,"one-to-one"
"NCT02671929
",29038094,"one-to-one"
"NCT02803398
",29037358,"one-to-one"
"NCT00704288
",29036345,"one-to-one"
"NCT02444910
",29033896,"one-to-one"
"NCT02735343
",29033296,"one-to-one"
"NCT03001453
",29033152,"one-to-one"
"NCT01374906
",29032078,"one-to-one"
"NCT02549846
",29030478,"one-to-one"
"NCT00794885
",29030456,"one-to-one"
"NCT03101592
",29029644,"one-to-one"
"NCT01312233
",29029606,"one-to-one"
"NCT01508702
",29029210,"one-to-one"
"NCT02636270
",29029190,"one-to-one"
"NCT02404805
",29029135,"one-to-one"
"NCT03071432
",29028933,"one-to-one"
"NCT02296593
",29028910,"one-to-one"
"NCT02083484
",29028788,"one-to-one"
"NCT02600845
",29027812,"one-to-one"
"NCT02586584
",29027607,"one-to-one"
"NCT00476658
",29024428,"one-to-one"
"NCT03086070
",29024410,"one-to-one"
"NCT02928328
",29024230,"one-to-one"
"NCT01501552
",29022763,"one-to-one"
"NCT02745392
",29022755,"one-to-one"
"NCT00844753
",29022125,"one-to-one"
"NCT01032005
",29021371,"one-to-one"
"NCT01778335
",29021311,"one-to-one"
"NCT02145377
",29021299,"one-to-one"
"NCT03051867
",29021285,"one-to-one"
"NCT02165254
",29021268,"one-to-one"
"NCT02064894
",29021235,"one-to-one"
"NCT01592825
",29020998,"one-to-one"
"NCT02763345
",29020976,"one-to-one"
"NCT02088840
",29020286,"one-to-one"
"NCT03085277
",29019855,"one-to-one"
"NCT00794885
",29018022,"one-to-one"
"NCT01000727
",29018021,"one-to-one"
"NCT03296774
",29017990,"one-to-one"
"NCT03027375
",29017565,"one-to-one"
"NCT03120143
",29016675,"one-to-one"
"NCT00751517
",29016646,"one-to-one"
"NCT01239082
",29016565,"one-to-one"
"NCT02138890
",29016185,"one-to-one"
"NCT03033368
",28994660,"one-to-one"
"NCT02678273
",28993391,"one-to-one"
"NCT02269917
",28993180,"one-to-one"
"NCT02352870
",28992899,"one-to-one"
"NCT02967185
",28992829,"one-to-one"
"NCT02878928
",28992526,"one-to-one"
"NCT00718848
",28992094,"one-to-one"
"NCT02325271
",28991900,"one-to-one"
"NCT03166579
",28989706,"one-to-one"
"NCT01465464
",28988687,"one-to-one"
"NCT02000141
",28988198,"one-to-one"
"NCT01049594
",28988160,"one-to-one"
"NCT01704404
",28987804,"one-to-one"
"NCT02026453
",28986515,"one-to-one"
"NCT00790205
",28986504,"one-to-one"
"NCT01141023
",28986467,"one-to-one"
"NCT01703598
",28986415,"one-to-one"
"NCT01158690
",28985722,"one-to-one"
"NCT00274729
",28985039,"one-to-one"
"NCT00759746
",28984076,"one-to-one"
"NCT00079274
",28983557,"one-to-one"
"NCT01846273
",28983556,"one-to-one"
"NCT01243138
",28983166,"one-to-one"
"NCT02415322
",28982839,"one-to-one"
"NCT03122275
",28982833,"one-to-one"
"NCT01986257
",28982814,"one-to-one"
"NCT00531661
",28982501,"one-to-one"
"NCT01410318
",28982495,"one-to-one"
"NCT02376907
",28982258,"one-to-one"
"NCT02827110
",28981579,"one-to-one"
"NCT02446158
",28981543,"one-to-one"
"NCT02462005
",28980462,"one-to-one"
"NCT03117127
",28978542,"one-to-one"
"NCT02871700
",28978349,"one-to-one"
"NCT02453139
",28978344,"one-to-one"
"NCT02077634
",28978327,"one-to-one"
"NCT02285660
",28978306,"one-to-one"
"NCT01427114
",28978139,"one-to-one"
"NCT02910453
",28977548,"one-to-one"
"NCT02065245
",28977399,"one-to-one"
"NCT02780570
",28975040,"one-to-one"
"NCT01739777
",28974553,"one-to-one"
"NCT01684930
",28974486,"one-to-one"
"NCT02412956
",28974483,"one-to-one"
"NCT00133640
",28974464,"one-to-one"
"NCT02267460
",28974406,"one-to-one"
"NCT02905461
",28974258,"one-to-one"
"NCT01729013
",28973683,"one-to-one"
"NCT02531763
",28973115,"one-to-one"
"NCT03048383
",28973094,"one-to-one"
"NCT01301859
",28973066,"one-to-one"
"NCT00449865
",28972194,"one-to-one"
"NCT01865084
",28972192,"one-to-one"
"NCT01693614
",28971900,"one-to-one"
"NCT02350322
",28969711,"one-to-one"
"NCT02290509
",28968871,"one-to-one"
"NCT01134263
",28968794,"one-to-one"
"NCT01895309
",28968793,"one-to-one"
"NCT01752634
",28968735,"one-to-one"
"NCT00809172
",28967549,"one-to-one"
"NCT00405704
",28967387,"one-to-one"
"NCT01962532
",28965185,"one-to-one"
"NCT02905799
",28965100,"one-to-one"
"NCT02467595
",28964314,"one-to-one"
"NCT03114436
",28963316,"one-to-one"
"NCT03009136
",28963290,"one-to-one"
"NCT01066234
",28962948,"one-to-one"
"NCT01280032
",28962909,"one-to-one"
"NCT02570009
",28962602,"one-to-one"
"NCT01255761
",28962590,"one-to-one"
"NCT01680874
",28961980,"one-to-one"
"NCT01598311
",28961905,"one-to-one"
"NCT02022371
",28961847,"one-to-one"
"NCT01704287
",28961465,"one-to-one"
"NCT00894387
",28960673,"one-to-one"
"NCT02282670
",28960033,"one-to-one"
"NCT01055496
",28959500,"one-to-one"
"NCT00956566
",28958691,"one-to-one"
"NCT01126437
",28957643,"one-to-one"
"NCT02076711
",28956773,"one-to-one"
"NCT02281773
",28956335,"one-to-one"
"NCT01389388
",28955501,"one-to-one"
"NCT00000542
",28954920,"one-to-one"
"NCT01395095
",28954826,"one-to-one"
"NCT01311856
",28954716,"one-to-one"
"NCT01307644
",28952857,"one-to-one"
"NCT00146107
",28951766,"one-to-one"
"NCT02360527
",28951388,"one-to-one"
"NCT02069509
",28950889,"one-to-one"
"NCT03140085
",28950849,"one-to-one"
"NCT00955305
",28950351,"one-to-one"
"NCT02108652
",28950298,"one-to-one"
"NCT02747472
",28948296,"one-to-one"
"NCT01773967
",28947466,"one-to-one"
"NCT03083548
",28947452,"one-to-one"
"NCT00436475
",28945992,"one-to-one"
"NCT01762540
",28945869,"one-to-one"
"NCT00512109
",28943515,"one-to-one"
"NCT00064753
",28943384,"one-to-one"
"NCT01268098
",28942334,"one-to-one"
"NCT00254995
",28941623,"one-to-one"
"NCT02707952
",28941361,"one-to-one"
"NCT00017953
",28940967,"one-to-one"
"NCT01891656
",28940435,"one-to-one"
"NCT01532427
",28940225,"one-to-one"
"NCT03070639
",28939661,"one-to-one"
"NCT02905513
",28939582,"one-to-one"
"NCT02080377
",28938877,"one-to-one"
"NCT01538550
",28938500,"one-to-one"
"NCT01454297
",28937974,"one-to-one"
"NCT02446938
",28936952,"one-to-one"
"NCT01372176
",28936712,"one-to-one"
"NCT02154178
",28936678,"one-to-one"
"NCT02762149
",28936608,"one-to-one"
"NCT00438958
",28935847,"one-to-one"
"NCT01289444
",28935629,"one-to-one"
"NCT02062385
",28935470,"one-to-one"
"NCT02601781
",28935077,"one-to-one"
"NCT02098070
",28934932,"one-to-one"
"NCT00998556
",28934837,"one-to-one"
"NCT02555878
",28933799,"one-to-one"
"NCT02550197
",28933625,"one-to-one"
"NCT01953783
",28932928,"one-to-one"
"NCT02882750
",28932579,"one-to-one"
"NCT01543178
",28932270,"one-to-one"
"NCT01578889
",28931520,"one-to-one"
"NCT02983851
",28931394,"one-to-one"
"NCT00198835
",28931088,"one-to-one"
"NCT00455793
",28930079,"one-to-one"
"NCT02098031
",28925580,"one-to-one"
"NCT01332136
",28925320,"one-to-one"
"NCT01666496
",28923788,"one-to-one"
"NCT02053220
",28923104,"one-to-one"
"NCT01811862
",28920142,"one-to-one"
"NCT01855919
",28919811,"one-to-one"
"NCT02268214
",28919061,"one-to-one"
"NCT01336634
",28919011,"one-to-one"
"NCT02881398
",28917688,"one-to-one"
"NCT00700856
",28917544,"one-to-one"
"NCT01863030
",28916979,"one-to-one"
"NCT01642602
",28916953,"one-to-one"
"NCT01755858
",28916603,"one-to-one"
"NCT01968213
",28916367,"one-to-one"
"NCT01575938
",28915919,"one-to-one"
"NCT02643576
",28915844,"one-to-one"
"NCT02414750
",28915798,"one-to-one"
"NCT00000388
",28913744,"one-to-one"
"NCT02045576
",28913630,"one-to-one"
"NCT01934075
",28912958,"one-to-one"
"NCT01753271
",28912631,"one-to-one"
"NCT00799903
",28912210,"one-to-one"
"NCT02907060
",28912192,"one-to-one"
"NCT02013895
",28912030,"one-to-one"
"NCT01222676
",28911922,"one-to-one"
"NCT03113279
",28911148,"one-to-one"
"NCT03115515
",28911144,"one-to-one"
"NCT01285557
",28911091,"one-to-one"
"NCT02625792
",28910851,"one-to-one"
"NCT02585778
",28905478,"one-to-one"
"NCT02674048
",28905294,"one-to-one"
"NCT00813150
",28905189,"one-to-one"
"NCT01131676
",28904068,"one-to-one"
"NCT01023646
",28903959,"one-to-one"
"NCT02157805
",28903955,"one-to-one"
"NCT01706198
",28903864,"one-to-one"
"NCT02687789
",28903767,"one-to-one"
"NCT01821144
",28902880,"one-to-one"
"NCT01416610
",28900714,"one-to-one"
"NCT03224728
",28900544,"one-to-one"
"NCT01598077
",28899363,"one-to-one"
"NCT02678663
",28898922,"one-to-one"
"NCT02081131
",28895142,"one-to-one"
"NCT02764814
",28894606,"one-to-one"
"NCT00856856
",28893770,"one-to-one"
"NCT03026049
",28893753,"one-to-one"
"NCT00980057
",28893549,"one-to-one"
"NCT02724592
",28892645,"one-to-one"
"NCT02442908
",28891198,"one-to-one"
"NCT00784134
",28887375,"one-to-one"
"NCT00543543
",28886907,"one-to-one"
"NCT02447705
",28884132,"one-to-one"
"NCT01195610
",28883543,"one-to-one"
"NCT01465295
",28882349,"one-to-one"
"NCT01225562
",28882235,"one-to-one"
"NCT01690507
",28881839,"one-to-one"
"NCT02111590
",28881389,"one-to-one"
"NCT01667679
",28880380,"one-to-one"
"NCT01330719
",28879248,"one-to-one"
"NCT01330719
",28879247,"one-to-one"
"NCT00764725
",28879043,"one-to-one"
"NCT00001539
",28878005,"one-to-one"
"NCT02741882
",28877754,"one-to-one"
"NCT00847912
",28877312,"one-to-one"
"NCT01388244
",28875257,"one-to-one"
"NCT01375114
",28874596,"one-to-one"
"NCT02739087
",28874164,"one-to-one"
"NCT00323297
",28874133,"one-to-one"
"NCT03131505
",28871029,"one-to-one"
"NCT01911897
",28870716,"one-to-one"
"NCT02369198
",28870611,"one-to-one"
"NCT02818361
",28870177,"one-to-one"
"NCT02731482
",28869119,"one-to-one"
"NCT02126215
",28868035,"one-to-one"
"NCT02607930
",28867497,"one-to-one"
"NCT02276742
",28867396,"one-to-one"
"NCT01290016
",28866763,"one-to-one"
"NCT02927678
",28866726,"one-to-one"
"NCT01400295
",28866117,"one-to-one"
"NCT01901705
",28865459,"one-to-one"
"NCT01570985
",28865441,"one-to-one"
"NCT01180231
",28865109,"one-to-one"
"NCT00799903
",28862971,"one-to-one"
"NCT02671474
",28862959,"one-to-one"
"NCT02135575
",28862950,"one-to-one"
"NCT00802438
",28862877,"one-to-one"
"NCT02550990
",28859664,"one-to-one"
"NCT02934906
",28859622,"one-to-one"
"NCT01371630
",28859185,"one-to-one"
"NCT02344030
",28859114,"one-to-one"
"NCT00021528
",28858443,"one-to-one"
"NCT01715519
",28858440,"one-to-one"
"NCT01255787
",28858412,"one-to-one"
"NCT02026791
",28857785,"one-to-one"
"NCT02382822
",28857778,"one-to-one"
"NCT02852369
",28856960,"one-to-one"
"NCT02204384
",28855225,"one-to-one"
"NCT01959451
",28855078,"one-to-one"
"NCT01327846
",28855077,"one-to-one"
"NCT01879865
",28854538,"one-to-one"
"NCT00719667
",28854266,"one-to-one"
"NCT03136289
",28853988,"one-to-one"
"NCT01366404
",28851731,"one-to-one"
"NCT02389946
",28851504,"one-to-one"
"NCT01926249
",28851447,"one-to-one"
"NCT00089219
",28851380,"one-to-one"
"NCT02737657
",28851109,"one-to-one"
"NCT01179828
",28850362,"one-to-one"
"NCT02083926
",28849779,"one-to-one"
"NCT01174550
",28847895,"one-to-one"
"NCT00734487
",28847641,"one-to-one"
"NCT02645214
",28847326,"one-to-one"
"NCT02502630
",28847194,"one-to-one"
"NCT02714790
",28846953,"one-to-one"
"NCT01407055
",28846584,"one-to-one"
"NCT01548404
",28845523,"one-to-one"
"NCT02350751
",28844541,"one-to-one"
"NCT01727297
",28842973,"one-to-one"
"NCT02919787
",28841916,"one-to-one"
"NCT01075529
",28841824,"one-to-one"
"NCT02844244
",28841677,"one-to-one"
"NCT03068169
",28840587,"one-to-one"
"NCT02426307
",28838044,"one-to-one"
"NCT01823510
",28837213,"one-to-one"
"NCT00683618
",28836458,"one-to-one"
"NCT03124017
",28836340,"one-to-one"
"NCT01748448
",28835228,"one-to-one"
"NCT02034682
",28834795,"one-to-one"
"NCT02044055
",28834623,"one-to-one"
"NCT02292719
",28833938,"one-to-one"
"NCT01939782
",28830875,"one-to-one"
"NCT03021122
",28830854,"one-to-one"
"NCT00976521
",28828881,"one-to-one"
"NCT01864187
",28828532,"one-to-one"
"NCT02282397
",28828487,"one-to-one"
"NCT03191994
",28828187,"one-to-one"
"NCT03115437
",28827268,"one-to-one"
"NCT02611986
",28827261,"one-to-one"
"NCT02487238
",28827258,"one-to-one"
"NCT03109171
",28827237,"one-to-one"
"NCT02903186
",28827160,"one-to-one"
"NCT00114101
",28826616,"one-to-one"
"NCT02640976
",28825151,"one-to-one"
"NCT02820753
",28823927,"one-to-one"
"NCT00585754
",28823835,"one-to-one"
"NCT03104946
",28822437,"one-to-one"
"NCT01927549
",28821512,"one-to-one"
"NCT01210625
",28821315,"one-to-one"
"NCT02766972
",28820303,"one-to-one"
"NCT02396797
",28820017,"one-to-one"
"NCT02251665
",28818863,"one-to-one"
"NCT02642432
",28818546,"one-to-one"
"NCT02609048
",28818518,"one-to-one"
"NCT02696629
",28818154,"one-to-one"
"NCT02180581
",28818050,"one-to-one"
"NCT00213135
",28817997,"one-to-one"
"NCT02537639
",28817424,"one-to-one"
"NCT02059174
",28817223,"one-to-one"
"NCT01665326
",28814660,"one-to-one"
"NCT01205854
",28814431,"one-to-one"
"NCT02234167
",28814336,"one-to-one"
"NCT02301793
",28813425,"one-to-one"
"NCT02835781
",28812172,"one-to-one"
"NCT01491360
",28812042,"one-to-one"
"NCT01920516
",28810925,"one-to-one"
"NCT02527863
",28810844,"one-to-one"
"NCT02785549
",28808771,"one-to-one"
"NCT02743299
",28807986,"one-to-one"
"NCT02541864
",28807915,"one-to-one"
"NCT00561470
",28807738,"one-to-one"
"NCT01599650
",28807635,"one-to-one"
"NCT02958592
",28807448,"one-to-one"
"NCT01877252
",28807382,"one-to-one"
"NCT02554435
",28807041,"one-to-one"
"NCT02428387
",28806917,"one-to-one"
"NCT02374307
",28806904,"one-to-one"
"NCT01550757
",28806373,"one-to-one"
"NCT01929031
",28805281,"one-to-one"
"NCT02254486
",28803744,"one-to-one"
"NCT02941848
",28803122,"one-to-one"
"NCT02396823
",28802811,"one-to-one"
"NCT02141009
",28802755,"one-to-one"
"NCT01910987
",28801967,"one-to-one"
"NCT00650936
",28801537,"one-to-one"
"NCT02335697
",28801440,"one-to-one"
"NCT02420535
",28800895,"one-to-one"
"NCT02058407
",28800383,"one-to-one"
"NCT01743469
",28798986,"one-to-one"
"NCT01700582
",28798090,"one-to-one"
"NCT03074201
",28797911,"one-to-one"
"NCT00092677
",28797414,"one-to-one"
"NCT02472184
",28796688,"one-to-one"
"NCT02996643
",28795156,"one-to-one"
"NCT01861080
",28794898,"one-to-one"
"NCT02701036
",28794257,"one-to-one"
"NCT02308124
",28794253,"one-to-one"
"NCT01400334
",28794139,"one-to-one"
"NCT00005487
",28794054,"one-to-one"
"NCT02120599
",28793991,"one-to-one"
"NCT02502383
",28793946,"one-to-one"
"NCT03027726
",28793919,"one-to-one"
"NCT01448850
",28793896,"one-to-one"
"NCT02416531
",28793884,"one-to-one"
"NCT01603576
",28793152,"one-to-one"
"NCT01267552
",28793003,"one-to-one"
"NCT02435888
",28791776,"one-to-one"
"NCT02082704
",28790131,"one-to-one"
"NCT02534974
",28790042,"one-to-one"
"NCT02486822
",28787749,"one-to-one"
"NCT01703273
",28787738,"one-to-one"
"NCT00024635
",28787656,"one-to-one"
"NCT01629667
",28787186,"one-to-one"
"NCT01910883
",28784673,"one-to-one"
"NCT02504827
",28784670,"one-to-one"
"NCT00041262
",28784312,"one-to-one"
"NCT00611663
",28784280,"one-to-one"
"NCT01454076
",28783865,"one-to-one"
"NCT01183689
",28782918,"one-to-one"
"NCT00950274
",28781130,"one-to-one"
"NCT01971242
",28781108,"one-to-one"
"NCT00338689
",28780991,"one-to-one"
"NCT01401582
",28780910,"one-to-one"
"NCT01115348
",28780554,"one-to-one"
"NCT02941185
",28779655,"one-to-one"
"NCT00212017
",28779371,"one-to-one"
"NCT01748292
",28779006,"one-to-one"
"NCT02921932
",28778994,"one-to-one"
"NCT01694394
",28778946,"one-to-one"
"NCT00927004
",28778815,"one-to-one"
"NCT02148874
",28778612,"one-to-one"
"NCT00821379
",28778282,"one-to-one"
"NCT02214667
",28778175,"one-to-one"
"NCT01428778
",28775185,"one-to-one"
"NCT02579837
",28775182,"one-to-one"
"NCT02702596
",28774339,"one-to-one"
"NCT00398086
",28774338,"one-to-one"
"NCT02745236
",28774317,"one-to-one"
"NCT02013362
",28771889,"one-to-one"
"NCT01864603
",28770596,"one-to-one"
"NCT02285621
",28770254,"one-to-one"
"NCT02073149
",28770094,"one-to-one"
"NCT01582256
",28770037,"one-to-one"
"NCT03081585
",28768906,"one-to-one"
"NCT01088191
",28768528,"one-to-one"
"NCT01769508
",28765502,"one-to-one"
"NCT02631369
",28765146,"one-to-one"
"NCT00899041
",28764691,"one-to-one"
"NCT00311571
",28761699,"one-to-one"
"NCT02189135
",28761651,"one-to-one"
"NCT01202279
",28761581,"one-to-one"
"NCT01972087
",28760696,"one-to-one"
"NCT01852760
",28760533,"one-to-one"
"NCT02715999
",28759502,"one-to-one"
"NCT03048175
",28759304,"one-to-one"
"NCT00925002
",28758793,"one-to-one"
"NCT02225392
",28757156,"one-to-one"
"NCT00381290
",28756278,"one-to-one"
"NCT00861731
",28755807,"one-to-one"
"NCT01891656
",28755774,"one-to-one"
"NCT00734474
",28755389,"one-to-one"
"NCT02710812
",28755256,"one-to-one"
"NCT02592811
",28753698,"one-to-one"
"NCT01485198
",28752679,"one-to-one"
"NCT01802632
",28751247,"one-to-one"
"NCT01821300
",28751125,"one-to-one"
"NCT02120352
",28750935,"one-to-one"
"NCT01225562
",28750695,"one-to-one"
"NCT02839343
",28750659,"one-to-one"
"NCT01878981
",28750608,"one-to-one"
"NCT01696266
",28750429,"one-to-one"
"NCT00667251
",28750133,"one-to-one"
"NCT01473472
",28747274,"one-to-one"
"NCT01320449
",28743757,"one-to-one"
"NCT02454686
",28743491,"one-to-one"
"NCT01320111
",28743247,"one-to-one"
"NCT01268852
",28742420,"one-to-one"
"NCT02222259
",28741175,"one-to-one"
"NCT03087279
",28739542,"one-to-one"
"NCT03004664
",28738902,"one-to-one"
"NCT01883193
",28738791,"one-to-one"
"NCT01313676
",28737971,"one-to-one"
"NCT02231957
",28736201,"one-to-one"
"NCT01320943
",28736139,"one-to-one"
"NCT01190384
",28735851,"one-to-one"
"NCT00799903
",28735759,"one-to-one"
"NCT00052078
",28735699,"one-to-one"
"NCT00005133
",28735291,"one-to-one"
"NCT01704040
",28734844,"one-to-one"
"NCT02060188
",28734759,"one-to-one"
"NCT02944734
",28734660,"one-to-one"
"NCT02327065
",28733257,"one-to-one"
"NCT02745834
",28732483,"one-to-one"
"NCT02468076
",28732391,"one-to-one"
"NCT01970631
",28732147,"one-to-one"
"NCT02840526
",28731925,"one-to-one"
"NCT01963923
",28730888,"one-to-one"
"NCT00971438
",28730753,"one-to-one"
"NCT01072825
",28730692,"one-to-one"
"NCT01893320
",28729302,"one-to-one"
"NCT01910402
",28729158,"one-to-one"
"NCT01267253
",28728751,"one-to-one"
"NCT01354145
",28728606,"one-to-one"
"NCT02897583
",28727887,"one-to-one"
"NCT02626559
",28727583,"one-to-one"
"NCT03088475
",28727183,"one-to-one"
"NCT01086228
",28726115,"one-to-one"
"NCT02932917
",28725452,"one-to-one"
"NCT01838135
",28725451,"one-to-one"
"NCT00433966
",28724652,"one-to-one"
"NCT02273180
",28722480,"one-to-one"
"NCT01771874
",28722422,"one-to-one"
"NCT01364415
",28721067,"one-to-one"
"NCT01811992
",28720549,"one-to-one"
"NCT01839084
",28719609,"one-to-one"
"NCT01666652
",28719287,"one-to-one"
"NCT02541409
",28719029,"one-to-one"
"NCT02570269
",28718101,"one-to-one"
"NCT02720822
",28716797,"one-to-one"
"NCT02173002
",28716313,"one-to-one"
"NCT01507948
",28715907,"one-to-one"
"NCT00927095
",28715852,"one-to-one"
"NCT02928848
",28713256,"one-to-one"
"NCT01910688
",28713063,"one-to-one"
"NCT02604407
",28712074,"one-to-one"
"NCT02611648
",28711629,"one-to-one"
"NCT00878371
",28710563,"one-to-one"
"NCT02086877
",28710215,"one-to-one"
"NCT01940393
",28709817,"one-to-one"
"NCT00628771
",28707175,"one-to-one"
"NCT02297581
",28706089,"one-to-one"
"NCT01205100
",28705783,"one-to-one"
"NCT01669590
",28705613,"one-to-one"
"NCT01854138
",28705547,"one-to-one"
"NCT02234752
",28705532,"one-to-one"
"NCT01410318
",28705310,"one-to-one"
"NCT02529462
",28705252,"one-to-one"
"NCT02715245
",28705187,"one-to-one"
"NCT03109769
",28705122,"one-to-one"
"NCT01719731
",28703950,"one-to-one"
"NCT00974909
",28703936,"one-to-one"
"NCT02571192
",28702877,"one-to-one"
"NCT02940470
",28702218,"one-to-one"
"NCT01176565
",28701501,"one-to-one"
"NCT01341327
",28701487,"one-to-one"
"NCT02893969
",28701360,"one-to-one"
"NCT02606565
",28701228,"one-to-one"
"NCT02854085
",28701205,"one-to-one"
"NCT02631083
",28701162,"one-to-one"
"NCT02178527
",28701161,"one-to-one"
"NCT02483949
",28700892,"one-to-one"
"NCT01188421
",28700791,"one-to-one"
"NCT02235077
",28700781,"one-to-one"
"NCT02246582
",28700272,"one-to-one"
"NCT01835444
",28698344,"one-to-one"
"NCT01583218
",28698258,"one-to-one"
"NCT00092677
",28698175,"one-to-one"
"NCT02827630
",28698169,"one-to-one"
"NCT00080171
",28698106,"one-to-one"
"NCT02454296
",28697113,"one-to-one"
"NCT02147899
",28697102,"one-to-one"
